Handle,Title,Body (HTML),Vendor,Collection,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,25,,,,,,100,deny,manual,55.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,75,,,,,,100,deny,manual,69.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,100,,,,,,100,deny,manual,76.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,125,,,,,,100,deny,manual,93.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,150,,,,,,100,deny,manual,111.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,175,,,,,,100,deny,manual,128.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Tab,,200,,,,,,100,deny,manual,146.0,,,,,https://static.wixstatic.com/media/506c6a_43361678190d4f789ac4dc11897902ca~mv2.jpg,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,25,,,,,,100,deny,manual,84.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,50,,,,,,100,deny,manual,99.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,75,,,,,,100,deny,manual,114.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,100,,,,,,100,deny,manual,129.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,125,,,,,,100,deny,manual,159.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,150,,,,,,100,deny,manual,189.0,,,,,https://static.wixstatic.com/media/506c6a_0e7c7627e02541b19d6167797a2ab4e5~mv2.jpg,10,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,175,,,,,,100,deny,manual,219.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Details card,,200,,,,,,100,deny,manual,248.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,25,,,,,,100,deny,manual,26.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,50,,,,,,100,deny,manual,46.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,75,,,,,,100,deny,manual,63.0,,,,,https://static.wixstatic.com/media/506c6a_570556579de6463f9807b94edde89c93~mv2.jpg,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,100,,,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,125,,,,,,100,deny,manual,97.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,150,,,,,,100,deny,manual,114.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,175,,,,,,100,deny,manual,131.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Envelope liner - Digital,,200,,,,,,100,deny,manual,148.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,25,,,,,,100,deny,manual,188.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,50,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,75,,,,,,100,deny,manual,402.0,,,,,https://static.wixstatic.com/media/506c6a_8a04edf619f14c36a652b0401e5b1721~mv2.jpg,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,509.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,125,,,,,,100,deny,manual,631.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,753.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,175,,,,,,100,deny,manual,875.0,,,,,https://static.wixstatic.com/media/506c6a_12d15d8df40a468abb9f5155ec3562a0~mv2.jpg,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,997.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,25,,,,,,100,deny,manual,84.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,50,,,,,,100,deny,manual,99.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,75,,,,,,100,deny,manual,114.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,100,,,,,,100,deny,manual,129.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,125,,,,,,100,deny,manual,159.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,150,,,,,,100,deny,manual,189.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,175,,,,,,100,deny,manual,219.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reception card,,200,,,,,,100,deny,manual,248.0,,,,,https://static.wixstatic.com/media/506c6a_c5fa0bed354a41f9ae3e85a219bd38fd~mv2.jpg,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,25,,,,,,100,deny,manual,89.0,,,,,https://static.wixstatic.com/media/506c6a_d948f3db4ffa43d49c87ba0f6662b5d1~mv2.jpg,9,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,50,,,,,,100,deny,manual,102.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,75,,,,,,100,deny,manual,115.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,100,,,,,,100,deny,manual,128.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,125,,,,,,100,deny,manual,157.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,150,,,,,,100,deny,manual,187.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,175,,,,,,100,deny,manual,216.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Reply set,,200,,,,,,100,deny,manual,245.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,25,,,,,,100,deny,manual,25.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,50,,,,,,100,deny,manual,28.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,75,,,,,,100,deny,manual,33.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,100,,,,,,100,deny,manual,38.0,,,,,https://static.wixstatic.com/media/506c6a_c2fb053d1bd14905957eca456b1da6b4~mv2.jpg,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,125,,,,,,100,deny,manual,43.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,150,,,,,,100,deny,manual,49.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,175,,,,,,100,deny,manual,54.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Return address,,200,,,,,,100,deny,manual,59.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,25,,,,,,100,deny,manual,31.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,50,,,,,,100,deny,manual,62.0,,,,,https://static.wixstatic.com/media/506c6a_d41b06ed782444939e5843424786eb5d~mv2.jpg,8,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,75,,,,,,100,deny,manual,93.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,100,,,,,,100,deny,manual,124.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,125,,,,,,100,deny,manual,155.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,150,,,,,,100,deny,manual,186.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,175,,,,,,100,deny,manual,217.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,,,,,,,,,Wax Seal,,200,,,,,,100,deny,manual,248.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,ETHAN,"<p><em>Designed by Stationery Works.</em></p><p>Die-cut Shape Invitation with Flame Top with Marine Blue Foil. Flame&nbsp;Bottom layer printed with&nbsp;Flame Digital ink.</p><p>True Blue&nbsp;Square Flap Envelope with Return addres in White Digital ink.</p><p>Party card True Blue with&nbsp;True Blue&nbsp;plus&nbsp;White Digital inks.</p><p>Reply card White with True Blue Digital ink, True Blue Envelope with White Digital ink.</p><p>Request change of font or ink color in Special instructions.</p>",,Mitzvah,,,True,Item selection,Reception card,Quantity,75,,,,0,shopify,100,deny,manual,165.0,,True,True,,https://static.wixstatic.com/media/506c6a_c99c3bd785394f2bb8a471596d3bbf17~mv2.png,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reception card,,50,,,,,,100,deny,manual,155.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reception card,,100,,,,,,100,deny,manual,175.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reception card,,125,,,,,,100,deny,manual,205.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reception card,,150,,,,,,100,deny,manual,235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reception card,,175,,,,,,100,deny,manual,265.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reception card,,200,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,50,,,,,,100,deny,manual,1190.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,75,,,,,,100,deny,manual,1314.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,1433.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,125,,,,,,100,deny,manual,1625.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,1819.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,175,,,,,,100,deny,manual,2013.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,2206.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,50,,,,,,100,deny,manual,260.0,,,,,https://static.wixstatic.com/media/506c6a_5791c95801db4f539a32fe40d584fd47~mv2.png,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,75,,,,,,100,deny,manual,293.0,,,,,https://static.wixstatic.com/media/506c6a_8ef8576d22564cf38a51ed56ca08736e~mv2.png,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,100,,,,,,100,deny,manual,325.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,125,,,,,,100,deny,manual,388.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,150,,,,,,100,deny,manual,450.0,,,,,https://static.wixstatic.com/media/506c6a_c9b72ae1813b4f17ac5964973f64c4f2~mv2.png,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,175,,,,,,100,deny,manual,513.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Reply set,,200,,,,,,100,deny,manual,575.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,50,,,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,75,,,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,100,,,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,125,,,,,,100,deny,manual,92.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,150,,,,,,100,deny,manual,104.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,175,,,,,,100,deny,manual,116.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca1d31bf-0606-5c4d-5a01-3195de27c7f7,,,,,,,,,Return address,,200,,,,,,100,deny,manual,128.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,Megan Leigh,"<p><em>Designed by Smitten on Paper.</em></p><p>Navy invitation printed on&nbsp;2-ply&nbsp;stock.&nbsp;Silver Foil printing shown.&nbsp;Other foils colors available, please specify in Special instructions.</p><p>Envelope return address and enclosures are priced with Digital printing.</p><p>Request change of specs, font or ink color in Special instructions.&nbsp;</p>",Smitten on Paper,Wedding,,,True,Item selection,Invitation,Quantity,50,,,,0,shopify,100,deny,manual,895.0,,True,True,,https://static.wixstatic.com/media/506c6a_61a9ffae3ff64ed388bbe6f76a6cb372~mv2.jpg,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,60,,,,,,100,deny,manual,915.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,70,,,,,,100,deny,manual,935.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,80,,,,,,100,deny,manual,955.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,90,,,,,,100,deny,manual,975.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,995.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,110,,,,,,100,deny,manual,1035.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,120,,,,,,100,deny,manual,1075.0,,,,,https://static.wixstatic.com/media/506c6a_df487320fb4341e0bdae9d0a65d626ab~mv2.webp,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,130,,,,,,100,deny,manual,1115.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,140,,,,,,100,deny,manual,1155.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,1195.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,160,,,,,,100,deny,manual,1235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,170,,,,,,100,deny,manual,1275.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,180,,,,,,100,deny,manual,1315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,190,,,,,,100,deny,manual,1355.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,1395.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,50,,,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,60,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,70,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,80,,,,,,100,deny,manual,220.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,90,,,,,,100,deny,manual,240.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,100,,,,,,100,deny,manual,260.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,110,,,,,,100,deny,manual,290.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,120,,,,,,100,deny,manual,320.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,130,,,,,,100,deny,manual,350.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,140,,,,,,100,deny,manual,380.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,150,,,,,,100,deny,manual,410.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,160,,,,,,100,deny,manual,440.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,170,,,,,,100,deny,manual,470.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,180,,,,,,100,deny,manual,500.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,190,,,,,,100,deny,manual,530.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Printed design,,200,,,,,,100,deny,manual,560.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-ca7c8090-dfa4-1b70-04f8-c95d0319a977,,,,,,,,,Envelope liner - Solid color,,50,,,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
